2017-10-09 23:58:02 INFO  LibServer:111 - Output to 127.0.0.1:59618 The Title Does Not Exists! Please add it to the library
@2017-10-10 01:06:05 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59835] Client Socket: [59835 ]

@2017-10-10 01:06:05 INFO  LibClient:33 - 59835 : Connected to portid: 59835
@2017-10-10 01:06:05 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 Hello
@2017-10-10 01:06:05 INFO  LibServer:119 - Output to 127.0.0.1:59835 Who Are you?Clerk or User?

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 Clerk
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 Please Input The Password:

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 admin
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 Create title
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 Please Input Title Info:'ISBN,title'

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 777788899,wrong
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 Create title
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 '123333789985,gudder book'
@2017-10-10 01:06:05 INFO  String:49 - Operation:Create New Title;Title Info:['123333789985,gudder book'];State:Success
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 Success!

@2017-10-10 01:31:55 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 01:31:55 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:31:55 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 01:31:55 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 01:31:55 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 01:31:55 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 01:31:55 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 01:31:55,0]]
@2017-10-10 01:31:55 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 01:31:55 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 01:31:55 INFO  LibClient:32 - 60139 : Connected to server: /127.0.0.1
@2017-10-10 01:31:55 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:60139] Client Socket: [60139 ]

@2017-10-10 01:31:55 INFO  LibClient:33 - 60139 : Connected to portid: 60139
@2017-10-10 01:31:55 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60139 Hello
@2017-10-10 01:31:55 INFO  LibServer:119 - Output to 127.0.0.1:60139 Who Are you?Clerk or User?

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60139 Clerk
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60139 Please Input The Password:

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60139 admin
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60139 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60139 Create Item
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60139 Please Input Item Info:'ISBN'

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60139 3731442668584
@2017-10-10 01:31:55 INFO  String:55 - Operation:Create New Item;Item Info:[3731442668584,N/A];State:Fail;Reason:No such ISBN existed.
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60139 The Title Does Not Exists! Please add it to the library

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60139 Create Title
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60139 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60139 3731442668584,book
@2017-10-10 01:31:55 INFO  String:49 - Operation:Create New Title;Title Info:[3731442668584,book];State:Success
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60139 Success!

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60139 Create Item
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60139 Please Input Item Info:'ISBN'

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60139 3731442668584
@2017-10-10 01:31:55 INFO  String:49 - Operation:Create New Item;Item Info:[3731442668584,1];State:Success
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60139 ISBN#: 3731442668584 Book title: book

@2017-10-10 01:31:55 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:60140] Client Socket: [60140 ]

@2017-10-10 01:31:55 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:31:55 INFO  LibClient:32 - 60140 : Connected to server: /127.0.0.1
@2017-10-10 01:31:55 INFO  LibClient:33 - 60140 : Connected to portid: 60140
@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60140 Hello
@2017-10-10 01:31:55 INFO  LibServer:119 - Output to 127.0.0.1:60140 Who Are you?Clerk or User?

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60140 Clerk
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60140 Please Input The Password:

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60140 admin
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60140 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60140 Create Item
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60140 Please Input Item Info:'ISBN'

@2017-10-10 01:31:55 INFO  LibServer:102 - Input from 127.0.0.1:60140 9781442668584
@2017-10-10 01:31:55 INFO  String:49 - Operation:Create New Item;Item Info:[9781442668584,2];State:Success
@2017-10-10 01:31:55 INFO  LibServer:111 - Output to 127.0.0.1:60140 ISBN#: 9781442668584 Book title: Harry Potter

@2017-10-10 01:36:46 INFO  LibClient:44 - Class: LibClient   : Exception thrown : Connection refused: connect 

@2017-10-10 01:36:51 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 01:36:51 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 01:36:51 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:36:51 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 01:36:51 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 01:36:51 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 01:36:51 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 01:36:51,0]]
@2017-10-10 01:36:51 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 01:36:51 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 01:36:51 INFO  LibClient:32 - 60160 : Connected to server: /127.0.0.1
@2017-10-10 01:36:51 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:60160] Client Socket: [60160 ]

@2017-10-10 01:36:51 INFO  LibClient:33 - 60160 : Connected to portid: 60160
@2017-10-10 01:36:51 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:36:51 INFO  LibServer:102 - Input from 127.0.0.1:60160 Hello
@2017-10-10 01:36:51 INFO  LibServer:119 - Output to 127.0.0.1:60160 Who Are you?Clerk or User?

@2017-10-10 01:36:51 INFO  LibServer:102 - Input from 127.0.0.1:60160 Clerk
@2017-10-10 01:36:51 INFO  LibServer:111 - Output to 127.0.0.1:60160 Please Input The Password:

@2017-10-10 01:36:51 INFO  LibServer:102 - Input from 127.0.0.1:60160 admin
@2017-10-10 01:36:51 INFO  LibServer:111 - Output to 127.0.0.1:60160 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:36:51 INFO  LibServer:102 - Input from 127.0.0.1:60160 Create Item
@2017-10-10 01:36:51 INFO  LibServer:111 - Output to 127.0.0.1:60160 Please Input Item Info:'ISBN'

@2017-10-10 01:36:51 INFO  LibServer:102 - Input from 127.0.0.1:60160 3731442668584
@2017-10-10 01:36:51 INFO  String:55 - Operation:Create New Item;Item Info:[3731442668584,N/A];State:Fail;Reason:No such ISBN existed.
@2017-10-10 01:36:51 INFO  LibServer:111 - Output to 127.0.0.1:60160 The Title Does Not Exists! Please add it to the library

@2017-10-10 01:36:51 INFO  LibServer:102 - Input from 127.0.0.1:60160 Create Title
@2017-10-10 01:36:51 INFO  LibServer:111 - Output to 127.0.0.1:60160 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:36:51 INFO  LibServer:102 - Input from 127.0.0.1:60160 3731442668584,book
@2017-10-10 01:36:51 INFO  String:49 - Operation:Create New Title;Title Info:[3731442668584,book];State:Success
@2017-10-10 01:36:51 INFO  LibServer:111 - Output to 127.0.0.1:60160 Success!

@2017-10-10 01:36:51 INFO  LibServer:102 - Input from 127.0.0.1:60160 Create Item
@2017-10-10 01:36:51 INFO  LibServer:111 - Output to 127.0.0.1:60160 Please Input Item Info:'ISBN'

@2017-10-10 01:36:51 INFO  LibServer:102 - Input from 127.0.0.1:60160 3731442668584
@2017-10-10 01:36:51 INFO  String:49 - Operation:Create New Item;Item Info:[3731442668584,1];State:Success
@2017-10-10 01:36:51 INFO  LibServer:111 - Output to 127.0.0.1:60160 ISBN#: 3731442668584 Book title: book

@2017-10-10 01:36:51 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:60161] Client Socket: [60161 ]

@2017-10-10 01:36:51 INFO  LibClient:32 - 60161 : Connected to server: /127.0.0.1
@2017-10-10 01:36:51 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:36:51 INFO  LibClient:33 - 60161 : Connected to portid: 60161
@2017-10-10 01:36:51 INFO  LibServer:102 - Input from 127.0.0.1:60161 Hello
@2017-10-10 01:36:51 INFO  LibServer:119 - Output to 127.0.0.1:60161 Who Are you?Clerk or User?

@2017-10-10 01:36:52 INFO  LibServer:102 - Input from 127.0.0.1:60161 Clerk
@2017-10-10 01:36:52 INFO  LibServer:111 - Output to 127.0.0.1:60161 Please Input The Password:

@2017-10-10 01:36:52 INFO  LibServer:102 - Input from 127.0.0.1:60161 admin
@2017-10-10 01:36:52 INFO  LibServer:111 - Output to 127.0.0.1:60161 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:36:52 INFO  LibServer:102 - Input from 127.0.0.1:60161 Create Item
@2017-10-10 01:36:52 INFO  LibServer:111 - Output to 127.0.0.1:60161 Please Input Item Info:'ISBN'

@2017-10-10 01:36:52 INFO  LibServer:102 - Input from 127.0.0.1:60161 9781442668584
@2017-10-10 01:36:52 INFO  String:49 - Operation:Create New Item;Item Info:[9781442668584,2];State:Success
@2017-10-10 01:36:52 INFO  LibServer:111 - Output to 127.0.0.1:60161 ISBN#: 9781442668584 Book title: Harry Potter

@2017-10-10 01:45:13 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 01:45:13 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 01:45:13 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:45:13 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 01:45:13 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 01:45:13 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 01:45:13 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 01:45:13,0]]
@2017-10-10 01:45:13 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 01:45:13 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 01:45:13 INFO  LibClient:32 - 60225 : Connected to server: /127.0.0.1
@2017-10-10 01:45:13 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:60225] Client Socket: [60225 ]

@2017-10-10 01:45:13 INFO  LibClient:33 - 60225 : Connected to portid: 60225
@2017-10-10 01:45:13 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60225 Hello
@2017-10-10 01:45:13 INFO  LibServer:119 - Output to 127.0.0.1:60225 Who Are you?Clerk or User?

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60225 Clerk
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60225 Please Input The Password:

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60225 admin
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60225 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60225 Create Item
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60225 Please Input Item Info:'ISBN'

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60225 3731442668584
@2017-10-10 01:45:13 INFO  String:55 - Operation:Create New Item;Item Info:[3731442668584,N/A];State:Fail;Reason:No such ISBN existed.
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60225 The Title Does Not Exists! Please add it to the library

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60225 Create Title
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60225 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60225 3731442668584,book
@2017-10-10 01:45:13 INFO  String:49 - Operation:Create New Title;Title Info:[3731442668584,book];State:Success
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60225 Success!

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60225 Create Item
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60225 Please Input Item Info:'ISBN'

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60225 3731442668584
@2017-10-10 01:45:13 INFO  String:49 - Operation:Create New Item;Item Info:[3731442668584,1];State:Success
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60225 ISBN#: 3731442668584 Book title: book

@2017-10-10 01:45:13 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:60226] Client Socket: [60226 ]

@2017-10-10 01:45:13 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:45:13 INFO  LibClient:32 - 60226 : Connected to server: /127.0.0.1
@2017-10-10 01:45:13 INFO  LibClient:33 - 60226 : Connected to portid: 60226
@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60226 Hello
@2017-10-10 01:45:13 INFO  LibServer:119 - Output to 127.0.0.1:60226 Who Are you?Clerk or User?

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60226 Clerk
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60226 Please Input The Password:

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60226 admin
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60226 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60226 Create Item
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60226 Please Input Item Info:'ISBN'

@2017-10-10 01:45:13 INFO  LibServer:102 - Input from 127.0.0.1:60226 9781442668584
@2017-10-10 01:45:13 INFO  String:49 - Operation:Create New Item;Item Info:[9781442668584,2];State:Success
@2017-10-10 01:45:13 INFO  LibServer:111 - Output to 127.0.0.1:60226 ISBN#: 9781442668584 Book title: Harry Potter

@2017-10-10 02:06:52 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 02:06:52 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 02:06:52 INFO  LibServer:48 - Server started: ServerSocket[addr=0.0.0.0/0.0.0.0,localport=5050] 11
@2017-10-10 02:06:52 INFO  String:25 - Operation:Initialize UserTable;UserTable: [[0,Rob@carleton.ca,Rob], [1,Jenny@carleton.ca,Jenny], [2,Alice@carleton.ca,Alice], [3,John@carleton.ca,John], [4,Gail@carleton.ca,Gail]]
@2017-10-10 02:06:52 INFO  String:28 - Operation:Initialize TitleTable;TitleTable: [[9781442668584,Harry Potter], [9781442616899,Percy Jackson], [9781442667181,Silence of the Lambs], [9781611687910,Lord of the Rings], [9781317594277,Atlas Shrugged]]
@2017-10-10 02:06:52 INFO  String:27 - Operation:Initialize ItemTable;ItemTable: [[0,9781442668584,1], [1,9781442616899,1], [2,9781442667181,1], [3,9781611687910,1]]
@2017-10-10 02:06:52 INFO  String:27 - Operation:Initialize LoanTable;LoanTable: [[4,9781442668584,1,2017-10-10 02:06:52,0]]
@2017-10-10 02:06:52 INFO  String:81 - Operation:Apply OutStanding Fee;Fee Info:[4,0];State:Success
@2017-10-10 02:06:52 INFO  String:91 - Operation:Initialize FeeTable;FeeTable: [[0,5], [4,0]]
@2017-10-10 02:06:52 INFO  LibClient:32 - 60488 : Connected to server: /127.0.0.1
@2017-10-10 02:06:52 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:60488] Client Socket: [60488 ]

@2017-10-10 02:06:52 INFO  LibClient:33 - 60488 : Connected to portid: 60488
@2017-10-10 02:06:52 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 02:06:52 INFO  LibServer:102 - Input from 127.0.0.1:60488 Hello
@2017-10-10 02:06:52 INFO  LibServer:119 - Output to 127.0.0.1:60488 Who Are you?Clerk or User?

@2017-10-10 02:06:52 INFO  LibServer:102 - Input from 127.0.0.1:60488 Clerk
@2017-10-10 02:06:52 INFO  LibServer:111 - Output to 127.0.0.1:60488 Please Input The Password:

@2017-10-10 02:06:52 INFO  LibServer:102 - Input from 127.0.0.1:60488 admin
@2017-10-10 02:06:52 INFO  LibServer:111 - Output to 127.0.0.1:60488 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 02:06:52 INFO  LibServer:102 - Input from 127.0.0.1:60488 Create title
@2017-10-10 02:06:52 INFO  LibServer:111 - Output to 127.0.0.1:60488 Please Input Title Info:'ISBN,title'
